Geopoint;Geoshape;Alcaldía;Sector 18;Área km2;x;y
19.321517152, -99.1161323951;"{""type"": ""Polygon"", ""coordinates"": [[[-99.11187421320544, 19.316632795221295], [-99.11108890323047, 19.314976189081086], [-99.11208435142773, 19.315029626480563], [-99.11408468452908, 19.31528948952531], [-99.11419925808161, 19.31537392154796], [-99.11947812049267, 19.3158168288592], [-99.11940995662307, 19.316331848872675], [-99.11906899252449, 19.318978618188922], [-99.11874239154295, 19.323337953464325], [-99.11868393337734, 19.324118045725204], [-99.11868400489502, 19.324217100176714], [-99.11873153606601, 19.324387974396256], [-99.11896884201863, 19.324756833884077], [-99.12011746008083, 19.326808207737027], [-99.12031691385833, 19.32734808574261], [-99.1203739807688, 19.327537119179347], [-99.12040246846902, 19.32769905802106], [-99.1204025805652, 19.327852068156865], [-99.12038374817564, 19.3280050907982], [-99.12027485674723, 19.32828660020783], [-99.11330138385715, 19.327760727557752], [-99.11372973695175, 19.322888172536352], [-99.1138520739369, 19.321529078864224], [-99.11385657330308, 19.321290567903], [-99.11383273269163, 19.321092473695117], [-99.11379007800214, 19.320944008869393], [-99.11364756958137, 19.320665100096598], [-99.11350523649843, 19.320363686910177], [-99.11330116563632, 19.31998585196208], [-99.11344326049372, 19.319943014735045], [-99.11187421320544, 19.316632795221295]]]}";COYOACAN;CULHUACAN;0.89536258072564;-99.116138;19.322329999999997
19.3224167613, -99.1221970762;"{""type"": ""Polygon"", ""coordinates"": [[[-99.11868400489502, 19.324217100176714], [-99.11868393337734, 19.324118045725204], [-99.11874239154295, 19.323337953464325], [-99.11906899252449, 19.318978618188922], [-99.11940995662307, 19.316331848872675], [-99.11947812049267, 19.3158168288592], [-99.12398648510512, 19.316201181913492], [-99.12430916883163, 19.318069080699424], [-99.12465292004214, 19.320342943044075], [-99.12471071768474, 19.321115546855676], [-99.12594191855021, 19.322051742058314], [-99.12590751339661, 19.322248428759252], [-99.12572261578826, 19.324326983351632], [-99.12554123866617, 19.326409059625725], [-99.125332296625, 19.328677785049347], [-99.12405446839277, 19.32858602131179], [-99.12027485674723, 19.32828660020783], [-99.12038374817564, 19.3280050907982], [-99.1204025805652, 19.327852068156865], [-99.12040246846902, 19.32769905802106], [-99.1203739807688, 19.327537119179347], [-99.12031691385833, 19.32734808574261], [-99.12011746008083, 19.326808207737027], [-99.11896884201863, 19.324756833884077], [-99.11873153606601, 19.324387974396256], [-99.11868400489502, 19.324217100176714]]]}";COYOACAN;CULHUACAN;0.849034322429845;-99.121697;19.322454
19.3112866754, -99.1042055289;"{""type"": ""Polygon"", ""coordinates"": [[[-99.09898345947674, 19.31448770422323], [-99.09968516687806, 19.305627258682467], [-99.10119640815567, 19.306368614601666], [-99.1011395921099, 19.30653973242574], [-99.10473329370873, 19.308256793036154], [-99.10561993399584, 19.308659008124184], [-99.10619355996258, 19.308996148093843], [-99.10668668032598, 19.309218643168563], [-99.10722710148008, 19.30942755235821], [-99.10773910505208, 19.309555588080286], [-99.1087346428004, 19.3097956751951], [-99.10986277598667, 19.310029079461973], [-99.11005227732532, 19.31000194215019], [-99.1106246390887, 19.31013734436578], [-99.11029167430554, 19.311278211026295], [-99.11020306908495, 19.311869790785305], [-99.11017002879528, 19.312281755181772], [-99.11021482891681, 19.31279914406044], [-99.11030423501938, 19.31340119042318], [-99.11044921465225, 19.313834195617982], [-99.11071647648586, 19.314351539852844], [-99.11108890323047, 19.314976189081086], [-99.10806772148463, 19.314669452048886], [-99.10666102783955, 19.314577822810733], [-99.10494938974432, 19.31425833387472], [-99.10458830527017, 19.314216334539324], [-99.1041120435959, 19.314179280676715], [-99.10380853136981, 19.31425898654204], [-99.10327480274488, 19.314418264907772], [-99.10289814396796, 19.314587394813334], [-99.10243767940165, 19.314697011697685], [-99.10210269687691, 19.314687257852015], [-99.10120776251158, 19.314613194358465], [-99.10039651523203, 19.31456149426673], [-99.09898345947674, 19.31448770422323]]]}";COYOACAN;CULHUACAN;0.8259392456381222;-99.106643;19.311777
19.3190201518, -99.1503896185;"{""type"": ""Polygon"", ""coordinates"": [[[-99.15945768500862, 19.318029632570106], [-99.1572506432041, 19.31822667480774], [-99.15322419626595, 19.318854523845932], [-99.14998708073759, 19.319398488939488], [-99.1488848921422, 19.321036953459064], [-99.14743609179214, 19.32311809257534], [-99.1472753544037, 19.323277830200702], [-99.14718148788054, 19.323380123626297], [-99.14713391998893, 19.323413601910854], [-99.14580005827482, 19.324403138574585], [-99.14533864797043, 19.324194823804937], [-99.1450981524077, 19.324160852375137], [-99.144769286559, 19.32420277803761], [-99.14460302084827, 19.32414235660503], [-99.14428873323648, 19.323982545879055], [-99.14397235105221, 19.32382174209932], [-99.14373835757031, 19.323710851953187], [-99.1435970937982, 19.323718826129966], [-99.14334369378086, 19.323732039920674], [-99.14302916785968, 19.323843090440224], [-99.1432256619732, 19.322433670016142], [-99.14341496925377, 19.32162861351884], [-99.14402127590242, 19.321315788904972], [-99.14408693377112, 19.321177096969645], [-99.14402832631039, 19.32099665809124], [-99.14391854715674, 19.32086497339696], [-99.14364766815396, 19.320261460837973], [-99.14433471874919, 19.320302582810736], [-99.14444785764765, 19.32014107786084], [-99.14458292599967, 19.320019502604932], [-99.14473990714639, 19.319918877595306], [-99.14495915068443, 19.319824981343803], [-99.14510158506745, 19.31974506418144], [-99.14523667408422, 19.319647800149635], [-99.14540824057042, 19.319463834286278], [-99.14551772218063, 19.319259040441978], [-99.14559795161435, 19.3190230894121], [-99.14567400154519, 19.318904994810396], [-99.14584579018535, 19.31832896784741], [-99.14626130073151, 19.317037944421752], [-99.14680944709919, 19.317072209353157], [-99.14770840740988, 19.31714089415119], [-99.14865852531379, 19.31714708151561], [-99.14932352417114, 19.317132620172494], [-99.14995938153014, 19.31710435250259], [-99.15077052501984, 19.3170134865213], [-99.15145004215077, 19.31684644708333], [-99.1519323653484, 19.31672801214884], [-99.15252419573467, 19.31654721386353], [-99.15312689895865, 19.316288137042648], [-99.15389022171584, 19.315963127513168], [-99.15436425906306, 19.31574346960251], [-99.15549390202418, 19.31524877437437], [-99.15677947154441, 19.3145659516447], [-99.1577232439265, 19.314025670905902], [-99.1579525623388, 19.31462567397129], [-99.15945768500862, 19.318029632570106]]]}";COYOACAN;XOTEPINGO;0.665557828962926;-99.151834;19.318979000000002
19.3107543177, -99.1488277014;"{""type"": ""Polygon"", ""coordinates"": [[[-99.15360650261277, 19.305104965143446], [-99.15142630385412, 19.31122467178563], [-99.14988052551605, 19.315601518565234], [-99.14932352417114, 19.317132620172494], [-99.14865852531379, 19.31714708151561], [-99.14770840740988, 19.31714089415119], [-99.14680944709919, 19.317072209353157], [-99.14626130073151, 19.317037944421752], [-99.14509909922042, 19.316927978458192], [-99.14513546299848, 19.316712759062902], [-99.1455290014454, 19.31543919753635], [-99.14509002004856, 19.31494508800239], [-99.14502050667917, 19.314809847089506], [-99.14443580282713, 19.314761777806996], [-99.14449392681132, 19.314393982831117], [-99.14464737986046, 19.314400729983255], [-99.14474944145108, 19.313987801345224], [-99.14475300371652, 19.313925347169477], [-99.14505379304727, 19.31315635112626], [-99.14524494093862, 19.312517224987893], [-99.14470241566795, 19.312362747739684], [-99.14559328473283, 19.30988007171445], [-99.14673954456873, 19.310208220819646], [-99.14724374163576, 19.308597003014683], [-99.14695818910295, 19.308500438057642], [-99.14684799906225, 19.308434821754627], [-99.14678680950759, 19.308345758007462], [-99.14676633928909, 19.308233434281405], [-99.14678250223429, 19.308105626407546], [-99.1468355266976, 19.308004992736937], [-99.14692103388731, 19.307931356007163], [-99.14701885117151, 19.30789250495617], [-99.14713706615692, 19.307884727534972], [-99.14727985652338, 19.3078961807787], [-99.14737377648632, 19.307969672874552], [-99.1474635152007, 19.308050850452435], [-99.14756148670305, 19.308077884745405], [-99.14764296310281, 19.308073932584406], [-99.14770003703896, 19.30803140861674], [-99.1477367269454, 19.307973265692564], [-99.14785053697925, 19.307512425098484], [-99.14800493511785, 19.30698955200474], [-99.14817620044077, 19.30691195885454], [-99.14806989480662, 19.306613887181562], [-99.14806558922191, 19.306377641841433], [-99.14813472524341, 19.306094972842054], [-99.14821574720995, 19.30558761372608], [-99.14821550307673, 19.30531656942223], [-99.14819084522928, 19.305099771911408], [-99.14820699736609, 19.30485582777006], [-99.14830860539853, 19.304484019287486], [-99.14849143409808, 19.303827543390952], [-99.14885850685857, 19.303873698862382], [-99.14942942961937, 19.303881004915628], [-99.1504169270242, 19.304461055178994], [-99.15117574984276, 19.30488638117477], [-99.15147758587699, 19.30499458488038], [-99.15168161003193, 19.305040779509724], [-99.15193444286069, 19.30506379644747], [-99.15229322598402, 19.304993906166363], [-99.15274975807426, 19.30481529870756], [-99.15297825940725, 19.304877106845247], [-99.15360650261277, 19.305104965143446]]]}";COYOACAN;XOTEPINGO;0.7833407237831039;-99.148732;19.310131
19.4725882358, -99.1849253601;"{""type"": ""Polygon"", ""coordinates"": [[[-99.18915545303817, 19.46930083402255], [-99.1889236176508, 19.471834328841624], [-99.18871352139458, 19.473645511429464], [-99.18871456964247, 19.47455099203632], [-99.18855030096545, 19.47669272317329], [-99.18838600874986, 19.47832301359767], [-99.1867779990148, 19.47776895398551], [-99.18438113182725, 19.47695946733604], [-99.1815491875362, 19.473640449756537], [-99.17830415703756, 19.469915279120766], [-99.18142023930241, 19.46916061526687], [-99.18258585961169, 19.468869697530085], [-99.18386461913481, 19.468535096084516], [-99.18670451685618, 19.468852125628818], [-99.18713310715218, 19.46886957814497], [-99.1872611522663, 19.468859594846897], [-99.18830005860886, 19.468917172767625], [-99.18915545303817, 19.46930083402255]]]}";AZCAPOTZALCO;CLAVERIA;0.754626698272805;-99.18231;19.473241
19.3535270254, -99.1940214608;"{""type"": ""Polygon"", ""coordinates"": [[[-99.18876479195438, 19.36234272588641], [-99.18926413245804, 19.358147964059963], [-99.18984128717102, 19.353255221729334], [-99.19015499344007, 19.350525940588096], [-99.19024976950227, 19.349493276478995], [-99.19026491330388, 19.348594273647514], [-99.19021573286868, 19.348056396869076], [-99.19019925559189, 19.347804712136195], [-99.19045802958897, 19.34763543546921], [-99.19086257744746, 19.34747359750869], [-99.19114592059078, 19.347473300456777], [-99.19154262574638, 19.347526748935056], [-99.19311348454995, 19.347847739064196], [-99.194036791513, 19.348058241855504], [-99.19716005261381, 19.34877004722918], [-99.19729295394868, 19.348205404364553], [-99.19731517774375, 19.34815937805592], [-99.19734948609928, 19.348107464104956], [-99.1973799209363, 19.348080588962304], [-99.19742833876465, 19.34804402391571], [-99.19747896944224, 19.348026616526557], [-99.19754769233766, 19.348011177815494], [-99.19762872044032, 19.348014976177165], [-99.19771975807953, 19.348029157073473], [-99.19944463072287, 19.348542158556853], [-99.19993849249651, 19.348626120345674], [-99.20045660669497, 19.348610277165804], [-99.20095248204102, 19.348471904933472], [-99.2005145863021, 19.350244331762802], [-99.20039201108581, 19.350914616881383], [-99.20014796404728, 19.351757024025435], [-99.19975728667166, 19.353224643299757], [-99.19938982833067, 19.35406022549712], [-99.19899824857008, 19.354715168421773], [-99.19853338487427, 19.355398207439336], [-99.1979558229934, 19.355877295155874], [-99.19700742484034, 19.356300477325266], [-99.19576274705794, 19.3567520807302], [-99.19454784605507, 19.357428864836717], [-99.19296308419617, 19.35872511970194], [-99.19217823613077, 19.35947174558907], [-99.19148234630865, 19.360246472366644], [-99.19103863744158, 19.36114755104588], [-99.1908623923853, 19.362540815782655], [-99.1908794498153, 19.3629614150818], [-99.18978917130993, 19.36252684461242], [-99.18876479195438, 19.36234272588641]]]}";ALVARO OBREGON;SAN ANGEL;1.202788049090959;-99.194859;19.355213
19.3447993929, -99.195022059;"{""type"": ""Polygon"", ""coordinates"": [[[-99.18609722680485, 19.349724323474145], [-99.18889405675047, 19.341955918259178], [-99.19036600152243, 19.34159287546601], [-99.1901474970177, 19.34240948602316], [-99.19120432092483, 19.34259961956677], [-99.19138580587146, 19.34171905921705], [-99.1929070073183, 19.340906314797493], [-99.19315779267752, 19.340836910166228], [-99.19337634838917, 19.340805949946002], [-99.19357876435761, 19.340813417161772], [-99.19393494183431, 19.340905223805517], [-99.19421844620787, 19.34105088198461], [-99.19435624096222, 19.341158375000088], [-99.19446982210388, 19.341319668518313], [-99.19552188099702, 19.34118785657006], [-99.19739958393438, 19.340994683389088], [-99.19805519063944, 19.340932424821137], [-99.19841132928333, 19.340832260393924], [-99.19877526704036, 19.340647402813715], [-99.19908263352255, 19.340447332475875], [-99.20058846291592, 19.34065309822741], [-99.20236259749326, 19.340791403115094], [-99.20192416130102, 19.344883107878253], [-99.20169023501535, 19.346277894714692], [-99.2011520873809, 19.348120205914245], [-99.20095248204102, 19.348471904933472], [-99.20045660669497, 19.348610277165804], [-99.19993849249651, 19.348626120345674], [-99.19944463072287, 19.348542158556853], [-99.19771975807953, 19.348029157073473], [-99.19762872044032, 19.348014976177165], [-99.19754769233766, 19.348011177815494], [-99.19747896944224, 19.348026616526557], [-99.19742833876465, 19.34804402391571], [-99.1973799209363, 19.348080588962304], [-99.19734948609928, 19.348107464104956], [-99.19731517774375, 19.34815937805592], [-99.19729295394868, 19.348205404364553], [-99.19716005261381, 19.34877004722918], [-99.194036791513, 19.348058241855504], [-99.19311348454995, 19.347847739064196], [-99.19154262574638, 19.347526748935056], [-99.19114592059078, 19.347473300456777], [-99.19086257744746, 19.34747359750869], [-99.19045802958897, 19.34763543546921], [-99.19019925559189, 19.347804712136195], [-99.19021573286868, 19.348056396869076], [-99.18609722680485, 19.349724323474145]]]}";ALVARO OBREGON;SAN ANGEL;1.1708228213216392;-99.19423;19.345084
19.4254241601, -99.1269032988;"{""type"": ""Polygon"", ""coordinates"": [[[-99.12497286073558, 19.427627713357158], [-99.12522646451148, 19.4256794592172], [-99.12536784626762, 19.42484011934344], [-99.12575729719893, 19.422180591984702], [-99.12895782638677, 19.422571849670792], [-99.1285587327806, 19.425380603028056], [-99.12819199983412, 19.427808211516748], [-99.12808785402875, 19.428620052342318], [-99.12625140533781, 19.42838563517155], [-99.1248332046432, 19.428487205598188], [-99.12497286073558, 19.427627713357158]]]}";CUAUHTEMOC;CENTRO;0.23218318203924104;-99.126965;19.424994
19.4182154459, -99.1720983622;"{""type"": ""Polygon"", ""coordinates"": [[[-99.17710394000896, 19.419798004639656], [-99.17381697710523, 19.420406073782672], [-99.17131454390008, 19.420886094301355], [-99.1699539460557, 19.42114702596449], [-99.16937736935522, 19.4184671613323], [-99.16865528192234, 19.415705547436698], [-99.16930874833203, 19.415576152153267], [-99.16971725044317, 19.415096410711655], [-99.16985998829601, 19.415332794220124], [-99.17001776793123, 19.41556148147491], [-99.17078565152994, 19.415364552435666], [-99.17132681887803, 19.41505576650306], [-99.17143494042853, 19.414887472684253], [-99.17151388461504, 19.41496204966339], [-99.17343545987661, 19.416333686034104], [-99.174598340831, 19.41729499758034], [-99.17530826374689, 19.418116564406358], [-99.17630362952735, 19.419438630743358], [-99.17666248632892, 19.419568244238736], [-99.17710394000896, 19.419798004639656]]]}";CUAUHTEMOC;ROMA;0.344309221278029;-99.170046;19.418354
19.3524688539, -99.1082969032;"{""type"": ""Polygon"", ""coordinates"": [[[-99.10528210631685, 19.355447969088605], [-99.105927983053, 19.351818017007], [-99.10648946041866, 19.348752069228993], [-99.10773602657466, 19.348858524584347], [-99.1092339109805, 19.349048782015654], [-99.1105916180992, 19.34919392328157], [-99.11085114531991, 19.350296105466352], [-99.11074265335435, 19.351921076465604], [-99.11063425623583, 19.352842364566243], [-99.11057998298052, 19.353546080017146], [-99.11074270091709, 19.354531371534662], [-99.11098681181349, 19.355209418731626], [-99.1108860675157, 19.35590267856406], [-99.10632323573125, 19.35553277138997], [-99.10528210631685, 19.355447969088605]]]}";IZTAPALAPA;GRANJAS;0.383565101495367;-99.108131;19.349534
19.3261561145, -99.103390854;"{""type"": ""Polygon"", ""coordinates"": [[[-99.10864496441003, 19.3342668113875], [-99.10829672379937, 19.33341357801047], [-99.10770339526759, 19.33176733028522], [-99.10705079124925, 19.33000868465841], [-99.10649955132355, 19.328193671512892], [-99.10612725751749, 19.328089592152853], [-99.10521343921165, 19.327929429306717], [-99.10454485686283, 19.32762460670763], [-99.10274215897414, 19.32682641691727], [-99.10006799515864, 19.32563897857278], [-99.09914541301204, 19.325121524875662], [-99.09881523277966, 19.324900729309398], [-99.09857830520423, 19.32461173756523], [-99.09844272027397, 19.324410990363422], [-99.09806122719576, 19.323065734966246], [-99.09782393359261, 19.32231490947268], [-99.09771493713907, 19.32199810171718], [-99.09764022474866, 19.32186429152038], [-99.09718912293515, 19.32174920978314], [-99.09788559656877, 19.319717133719], [-99.09863439501467, 19.319724774026852], [-99.09890023577624, 19.32045732679373], [-99.09961640509141, 19.32128200030294], [-99.10070912603813, 19.322340091154892], [-99.10107922304607, 19.322613822901864], [-99.10281164416284, 19.323615510762103], [-99.10361196512432, 19.32408195178783], [-99.10404202627767, 19.324326722325036], [-99.10484302813771, 19.32495430185764], [-99.10536390989533, 19.32549401148598], [-99.10725141987851, 19.327594656123587], [-99.10802612051255, 19.32871850335545], [-99.10895285853965, 19.32997547372814], [-99.10980657935097, 19.33206811941658], [-99.1100514700686, 19.332261200202844], [-99.10977112621453, 19.333435561839945], [-99.10952331184896, 19.333428842153488], [-99.10923985655187, 19.33437093296897], [-99.10864496441003, 19.3342668113875]]]}";IZTAPALAPA;ESTRELLA;0.471027005244971;-99.100375;19.323367
19.3527449617, -99.0903648883;"{""type"": ""Polygon"", ""coordinates"": [[[-99.09904881690747, 19.352796613773087], [-99.09833405627951, 19.3547077715207], [-99.09803048992735, 19.355623734725917], [-99.09807903200877, 19.355754033558213], [-99.09399253746813, 19.356789298485744], [-99.09332841176, 19.35695756221832], [-99.08971593118174, 19.357982184637038], [-99.08918498491319, 19.357941233105326], [-99.08621253216005, 19.355942962372946], [-99.08538560555463, 19.35541997323609], [-99.08476441440985, 19.355027932702015], [-99.08237342343084, 19.353946844010693], [-99.08163191216725, 19.353588648425358], [-99.08200147530333, 19.35290639980416], [-99.08240327023498, 19.353088239731004], [-99.08311042107448, 19.351966327642366], [-99.08349610374214, 19.35135971492584], [-99.08399421177674, 19.350161977408106], [-99.0841228268997, 19.34938864379783], [-99.08407455322724, 19.348827599347693], [-99.08625950996604, 19.34767977117551], [-99.08627652202796, 19.34744053247647], [-99.0869195674597, 19.3470777205435], [-99.08726111746711, 19.34678184035224], [-99.08765309966972, 19.34679114188742], [-99.08777372999671, 19.346791083812988], [-99.08789942427768, 19.346824372710152], [-99.08800498541436, 19.346953200826764], [-99.08803524868414, 19.347105834701157], [-99.08803535104175, 19.347296713050252], [-99.08805609018498, 19.34850831079822], [-99.08961392285407, 19.34850755117221], [-99.08974960158324, 19.348514624245357], [-99.08987529109797, 19.348536072249676], [-99.09046844625415, 19.348698097571322], [-99.09052623768945, 19.3486956286574], [-99.09058401336337, 19.348664600281854], [-99.090699353436, 19.348392595460236], [-99.09072944020507, 19.348220862253775], [-99.09076918626926, 19.34743834957536], [-99.09088501909692, 19.34737059869085], [-99.09095941509423, 19.347609521051275], [-99.09118218817473, 19.347919767807067], [-99.09147422068392, 19.34830309532686], [-99.09156863255116, 19.348407886391225], [-99.0916941022629, 19.348546915041396], [-99.09195672613998, 19.34877661394313], [-99.09216941924797, 19.34893313154301], [-99.09250713728999, 19.349112360703785], [-99.09272465137255, 19.34920561059797], [-99.09285210262335, 19.349310203406393], [-99.09338936003338, 19.348777150468294], [-99.09412700604308, 19.34919585362597], [-99.09461968608248, 19.349463840291552], [-99.09541120527481, 19.350007502961382], [-99.09642078230488, 19.350581865742456], [-99.0973466091614, 19.35120561401249], [-99.0970915478095, 19.351707980511698], [-99.09751968663585, 19.352136956753142], [-99.09904881690747, 19.352796613773087]]]}";IZTAPALAPA;ESTRELLA;1.34110532608548;-99.09034;19.352487
19.3917479151, -99.2641279995;"{""type"": ""Polygon"", ""coordinates"": [[[-99.26384365976848, 19.383985913620723], [-99.26466234016132, 19.383682051756832], [-99.26530689950334, 19.38341377767009], [-99.26599969248481, 19.383117323544894], [-99.26663671622053, 19.382785611148453], [-99.26696999869846, 19.38253884503798], [-99.26765695465939, 19.3832203625409], [-99.26784618685905, 19.38334326782465], [-99.26828032678482, 19.383567757094802], [-99.26862895143188, 19.383676237215248], [-99.26901464705908, 19.38374254617523], [-99.2695856256891, 19.38378743160184], [-99.2703159244917, 19.383832168920197], [-99.27073115610918, 19.383849084516807], [-99.27106101523478, 19.38383801917099], [-99.27145399439713, 19.38381637531723], [-99.27208772213545, 19.383741500150048], [-99.272717507084, 19.38352952686664], [-99.27335473118826, 19.38326819442483], [-99.27369565569587, 19.383155162494777], [-99.27402171092561, 19.383091317385396], [-99.27447384970633, 19.383027281494545], [-99.27491132203248, 19.383019571480943], [-99.27518564191469, 19.383054313331], [-99.2754729154447, 19.383147057141056], [-99.27538109643055, 19.38460967558404], [-99.27254138044997, 19.38853875095037], [-99.26819048998313, 19.39151491392583], [-99.26767206960999, 19.3918290144762], [-99.26779863112982, 19.392291467422496], [-99.26772069908398, 19.392739309267245], [-99.26649819713597, 19.395218335318454], [-99.26551110493358, 19.3974731457367], [-99.26497762274629, 19.39820516317807], [-99.26463208021713, 19.39848926905534], [-99.2642862942324, 19.398564332996077], [-99.26354685934841, 19.39838636997389], [-99.26279286150452, 19.398924661530316], [-99.26054519898037, 19.39962922137529], [-99.25959536283372, 19.400341575043925], [-99.25884382105907, 19.402145755286828], [-99.25808084289112, 19.40347248769147], [-99.25730778938072, 19.404153669435647], [-99.25696381854183, 19.40418144990377], [-99.25709194265178, 19.403650756708103], [-99.2575478100825, 19.40180009736325], [-99.25659923832494, 19.40023710587374], [-99.25615537241532, 19.400632226957512], [-99.25572680973175, 19.401557837626402], [-99.25567204953926, 19.402962099859348], [-99.25529281807347, 19.403646424157998], [-99.25534310001237, 19.402910234105132], [-99.25524428726116, 19.402452343008893], [-99.25499445272693, 19.401830087500027], [-99.25497097754213, 19.401250352836033], [-99.25488722081383, 19.400735141382462], [-99.25479591242913, 19.4002629598361], [-99.25486269871165, 19.399482642572295], [-99.25482434286812, 19.399132034014624], [-99.25476337708439, 19.39869550869455], [-99.25480756842974, 19.398022771498006], [-99.25491984212493, 19.397464265577575], [-99.2551300145165, 19.39684136421479], [-99.25532552826425, 19.396468827227288], [-99.25589029340075, 19.395924235288692], [-99.25708047799412, 19.39495624623729], [-99.25892631043176, 19.393722602923305], [-99.25904672512712, 19.393564994807114], [-99.25909158842678, 19.393328775981146], [-99.25907603172926, 19.393006785156015], [-99.25888420761405, 19.392572706836518], [-99.25866741457233, 19.392127005179024], [-99.2585840192616, 19.39190515802396], [-99.25853864720544, 19.391819364443894], [-99.25884365090468, 19.391557018150447], [-99.25920640278817, 19.391197704954138], [-99.25905742169401, 19.39075461832013], [-99.25897532775286, 19.390452243588573], [-99.25893040842476, 19.390170783333552], [-99.25899685584743, 19.389973757316717], [-99.25908553684096, 19.389804716456343], [-99.25920386382859, 19.3895935176342], [-99.25943316025395, 19.389276419413488], [-99.2596033327284, 19.389029989720115], [-99.25977356555909, 19.388881980296574], [-99.25991436509014, 19.388790227255505], [-99.26012190584338, 19.388747724480556], [-99.26039614312124, 19.388726274193694], [-99.26064090285878, 19.38873297297826], [-99.26090782941722, 19.388725540827117], [-99.26112282045632, 19.388697125030276], [-99.2613671987556, 19.388584164290542], [-99.2619892896187, 19.388125871393427], [-99.26221141482695, 19.387914430693876], [-99.26230008025104, 19.38773842926888], [-99.26241084956209, 19.38744987658664], [-99.26261007975337, 19.386858433278004], [-99.26342922568213, 19.384464879699678], [-99.26362151912187, 19.384183167163915], [-99.26384365976848, 19.383985913620723]]]}";CUAJIMALPA;EL YAQUI;2.074761282694877;-99.260707;19.39177
19.4691784636, -99.0865119144;"{""type"": ""Polygon"", ""coordinates"": [[[-99.07882910061628, 19.472534655976656], [-99.07996050427732, 19.46654687698438], [-99.08017706740489, 19.465177210499792], [-99.08048416820378, 19.46309108588818], [-99.08306677426796, 19.46369933211933], [-99.08599339006717, 19.46437886667714], [-99.08912833129487, 19.464751602900048], [-99.09010395812622, 19.464886324320865], [-99.0905972824119, 19.465010888845818], [-99.09128791489562, 19.46528076909557], [-99.09279956079162, 19.46587820574089], [-99.09475903291083, 19.466645575677283], [-99.09289525769468, 19.471629645851127], [-99.0912711398863, 19.47582295831365], [-99.08914466617962, 19.474936969362464], [-99.08878256817707, 19.474727834610025], [-99.08847792709277, 19.4743428882977], [-99.08281038132901, 19.473265474435358], [-99.08106788505062, 19.472964223205423], [-99.07882910061628, 19.472534655976656]]]}";GUSTAVO A MADERO;ARAGON;1.5367135896222133;-99.086794;19.469352
19.40181572, -99.1072921138;"{""type"": ""Polygon"", ""coordinates"": [[[-99.10201073725841, 19.406246506220036], [-99.10212850383712, 19.406166094557797], [-99.1022424452998, 19.406061283070418], [-99.10230494408715, 19.405939057637887], [-99.1023232300531, 19.4057854057426], [-99.1023047039999, 19.405555044144933], [-99.10227138680835, 19.4052791406452], [-99.10215347634241, 19.4049753580769], [-99.10198764393557, 19.40464729079197], [-99.10171507510209, 19.4042144452918], [-99.10108893842167, 19.40327197723116], [-99.10047756301591, 19.402470939436903], [-99.1016957287442, 19.402662314005138], [-99.10281503600191, 19.397849897554828], [-99.10318959308226, 19.396461215840795], [-99.10519953455717, 19.396661424973406], [-99.10760503221145, 19.396901144260877], [-99.110634209416, 19.3973559131189], [-99.11313816691414, 19.39768280378588], [-99.11340320467285, 19.402339155736037], [-99.11329374277013, 19.404360605186227], [-99.1133354102938, 19.404702657664085], [-99.11338092604609, 19.405100018682976], [-99.1061416276715, 19.40664071643701], [-99.10098877217135, 19.40763943130602], [-99.10122394963409, 19.40736084769021], [-99.10129007651948, 19.40725082154737], [-99.10131951797699, 19.407114606391193], [-99.101374198296, 19.40636209361998], [-99.10154716356291, 19.406365521768866], [-99.10169439773716, 19.406344471876572], [-99.10187466853, 19.406302526166517], [-99.10201073725841, 19.406246506220036]]]}";IZTACALCO;TLACOTAL;1.220853859037453;-99.10525200000001;19.402224
19.3853028311, -99.1077382089;"{""type"": ""Polygon"", ""coordinates"": [[[-99.10340135004238, 19.3858190477809], [-99.10361371175313, 19.38460533629946], [-99.10371574955428, 19.38452601697203], [-99.1038132077388, 19.384433414690147], [-99.10403981140988, 19.383160135554043], [-99.10462887225522, 19.383254242322057], [-99.10735388643508, 19.383677248626977], [-99.1096998382848, 19.384015668827363], [-99.1097601471207, 19.383630443047092], [-99.11091892436845, 19.383784647385767], [-99.11102644054608, 19.38420700674894], [-99.11176707612822, 19.387591013182952], [-99.10975987681829, 19.387348939156436], [-99.10903414230904, 19.387259540366067], [-99.1051688442416, 19.386243984035097], [-99.10340135004238, 19.3858190477809]]]}";IZTACALCO;TLACOTAL;0.285762531256885;-99.105855;19.383582
